productname;newprice;oldprice;link
CaMaiol Roseri Riviera del Garda Classico Valtenesi Chiaretto DOP 0,75l;12,99;0;https://www.goflink.com//de-DE/shop/product/camaiol-roseri-riviera-del-garda-classico-valtenesi-chiaretto-dop-0-75l-11015495/
Chateau D'Esclans Whispering Angel 2020 0,75l;13,99;19,99;https://www.goflink.com//de-DE/shop/product/chateau-desclans-whispering-angel-2020-0-75l-11015239/
Doppio Passo Primitivo Rosato Puglia IGT 0,75l;7,99;0;https://www.goflink.com//de-DE/shop/product/doppio-passo-primitivo-rosato-puglia-igt-12-750ml-11013258/
Fleur de d'Artagnan Rosé Côtes de Gascogne IGP. 0,75l;5,99;0;https://www.goflink.com//de-DE/shop/product/fleur-de-dartagnan-rose-cotes-de-gascogne-igp-0-75l-11017828/
Freixenet Rosé Mederano Rosado halbtrocken 0,75l;3,99;0;https://www.goflink.com//de-DE/shop/product/freixenet-rose-mederano-rosado-halbtrocken-0-75l-11017310/
Freixenet Roséwein Rosado 0,75l;5,99;0;https://www.goflink.com//de-DE/shop/product/freixenet-rosewein-rosado-trocken-750ml-11013876/
Frey Spätburgunder Rosé Gutswein QbA trocken 0,75l;8,49;0;https://www.goflink.com//de-DE/shop/product/frey-spatburgunder-rose-gutswein-qba-trocken-0-75l-11016245/
Grand Sud Rosé Merlot halbtrocken 1l;4,99;0;https://www.goflink.com//de-DE/shop/product/grand-sud-rose-merlot-halbtrocken-1l-11017393/
Guy Saget Rosé d'Anjou Loire AOC. 0,75l;2,10;6,99;https://www.goflink.com//de-DE/shop/product/rose-danjou-guy-saget-aoc-0-75l-11015511/
Gérard Bertrand Diving into Hampton Water Rosé AOP 0,75l;17,99;0;https://www.goflink.com//de-DE/shop/product/gerard-bertrand-diving-into-hampton-water-rose-aop-0-75l-11017815/
III FREUNDE Rosé 0,75l;9,99;0;https://www.goflink.com//de-DE/shop/product/iii-freunde-rose-11012293/
Le Jaja de Jau Rosé Languedoc Pays d´Oc IGP. 0,75l;6,99;0;https://www.goflink.com//de-DE/shop/product/le-jaja-de-jau-rose-languedoc-pays-d-oc-igp-0-75l-11017826/
Les Dauphins Rosé Côtes du Rhone AOC. 0,75l;7,99;0;https://www.goflink.com//de-DE/shop/product/les-dauphins-rose-cotes-du-rhone-aoc-0-75l-11017820/
Marchesi Antinori Santa Cristina Rosato Toscana IGT 0,75l;8,99;0;https://www.goflink.com//de-DE/shop/product/marchesi-antinori-santa-cristina-rosato-toscana-igt-0-75l-11017805/
"Markus Pfaffmann Cuvée Rosé QbA. Pfalz trocken ""Rosé Rosé Rosé"" Special Edition 0,75l";7,99;0;https://www.goflink.com//de-DE/shop/product/markus-pfaffmann-cuvee-rose-qba-pfalz-trocken-rose-rose-rose-special-edition-0-75l-11017824/
Miraval Rosé 0,75l;16,99;0;https://www.goflink.com//de-DE/shop/product/miraval-rose-trocken-13-11012580/
Rioja Herederos Del Marqués de Riscal Rosado 0,75l;4,79;7,99;https://www.goflink.com//de-DE/shop/product/rioja-herederos-del-marques-de-riscal-rosado-0-75l-11011739/
Schörli Isarspritz rosé 0,33l;2,49;0;https://www.goflink.com//de-DE/shop/product/schorli-isarspritz-rose-0-33l-11017134/
Studio by Miraval Rosé 0,75l;5,99;11,99;https://www.goflink.com//de-DE/shop/product/studio-by-miraval-rose-0-75l-11012674/
Wachtenburger Winzer Rosé trocken QbA. Pfalz 1,0l;4,99;0;https://www.goflink.com//de-DE/shop/product/wachtenburger-winzer-rose-trocken-qba-pfalz-1-0l-11017038/
Weingut Diehl Trollinger Rosé QbA Ortswein 0,75l;7,00;0;https://www.goflink.com//de-DE/shop/product/weingut-diehl-trollinger-rose-qba-ortswein-0-75l-11017113/
Weingut Dreissigacker PNT & Co. Rosé QbA. Rheinhessen 0,75l;14,50;0;https://www.goflink.com//de-DE/shop/product/weingut-dreissigacker-pnt-and-co-rose-qba-rheinhessen-0-75l-11017303/
Weingut Loimer - Gluegglich Rosé - Naturwein - BIO - Österreich - Landwein 0,75l;10,99;0;https://www.goflink.com//de-DE/shop/product/weingut-loimer-gluegglich-rose-naturwein-bio-osterreich-landwein-0-75l-11016720/
Apfelmann Cider 6,3% vol. 0,33l;2,59;0;https://www.goflink.com//de-DE/shop/product/apfelmann-cider-6-3-vol-0-33l-11017554/
BRLO BIO Cider Classic Apple 4,5 Vol. % 0,33l;1,89;0;https://www.goflink.com//de-DE/shop/product/brlo-bio-cider-classic-apple-4-5-vol-0-33l-11016784/
BRLO BIO Cider Rosé 4,5 Vol. % 0,33l;1,89;0;https://www.goflink.com//de-DE/shop/product/brlo-bio-cider-rose-4-5-vol-0-33l-11016786/
BRLO Cider Wild Berries 4,5% vol. 0,33l;1,89;0;https://www.goflink.com//de-DE/shop/product/brlo-cider-wild-berries-24-x-0-33l-11016785/
Bembel with Care Apfelwein Cola 0,5l Dose;1,29;0;https://www.goflink.com//de-DE/shop/product/bembel-with-care-apfelwein-cola-0-5l-dose-11014888/
Bembel with Care Apfelwein Gold 0,5l Dose;1,29;0;https://www.goflink.com//de-DE/shop/product/bembel-with-care-apfelwein-gold-0-5l-dose-11014887/
Bembel with Care Apfelwein Pur 0,5l Dose;1,29;0;https://www.goflink.com//de-DE/shop/product/bembel-with-care-apfelwein-pur-0-5l-dose-11015225/
Bembel with Care Apfelwein Schorle 0,5l Dose;1,29;0;https://www.goflink.com//de-DE/shop/product/bembel-with-care-apfelwein-schorle-0-5l-dose-11014889/
Bembel with Care Winter-Apfelwein 0,5l Dose;1,11;1,39;https://www.goflink.com//de-DE/shop/product/bembel-with-care-winter-apfelwein-0-5l-dose-11015226/
Heil Apfelwein 1l;1,89;0;https://www.goflink.com//de-DE/shop/product/heil-apfelwein-1-0l-11011822/
Heil Eschbacher Apfelwein Trüb 1l;1,99;0;https://www.goflink.com//de-DE/shop/product/heil-eschbacher-apfelwein-trub-1-0l-11011821/
Possmann Apfelwein 0,33l;0,99;0;https://www.goflink.com//de-DE/shop/product/possmann-apfelwein-0-33l-11011823/
Possmann Apfelwein 1l;1,89;0;https://www.goflink.com//de-DE/shop/product/possmann-apfelwein-1-0l-11011827/
Possmann Apfelwein Alkoholfrei 1l;0,89;1,79;https://www.goflink.com//de-DE/shop/product/possmann-apfelwein-alkoholfrei-1-0l-11011825/
Possmann Frau Rauscher 1l;1,89;0;https://www.goflink.com//de-DE/shop/product/possmann-frau-rauscher-1-0l-11011824/
Possmann Gespritzter Apfelwein 0,33l;0,99;0;https://www.goflink.com//de-DE/shop/product/possmann-gespritzter-apfelwein-0-33l-11011826/
Somersby Apple Cider 4x0,33l;5,29;0;https://www.goflink.com//de-DE/shop/product/somersby-apple-cider-4-5-4x0-33l-11012761/
Somersby Apple Cider Dose 0,33l;1,49;0;https://www.goflink.com//de-DE/shop/product/somersby-apple-cider-0-33l-11013163/
Somersby Blackberry Cider 4x0,33l;5,29;0;https://www.goflink.com//de-DE/shop/product/somersby-blackberry-cider-4-5-4x0-33l-11012762/
Somersby Blackberry Cider Dose 0,33l;1,49;0;https://www.goflink.com//de-DE/shop/product/somersby-blackberry-cider-0-33l-11013164/
Somersby Mango Lime 0,33l Dose;1,49;0;https://www.goflink.com//de-DE/shop/product/somersby-mango-lime-0-33l-dose-11015151/
Van Saft Bio Cider Berlin 0,33l;2,49;0;https://www.goflink.com//de-DE/shop/product/van-saft-bio-cider-berlin-330ml-11012813/
elbler Boje Cider 0,33l;2,19;0;https://www.goflink.com//de-DE/shop/product/elbler-boje-cider-0-33l-11016834/
elbler Ebbe Cider 0,33l;2,19;0;https://www.goflink.com//de-DE/shop/product/elbler-ebbe-cider-0-33l-11016833/
elbler Flut Cider 0,33l;2,19;0;https://www.goflink.com//de-DE/shop/product/elbler-flut-cider-0-33l-11016832/
Glüh Dich Glücklich Glühwein alkoholfreier Bratapfel 0,75l;1,44;4,79;https://www.goflink.com//de-DE/shop/product/gluh-dich-glucklich-gluhwein-alkoholfreier-bratapfel-0-75l-11015224/
"Champagne Taittinger Brut Réserve ""Diamonds Edition"" - mit Exklusiv-Verschluss 0,75l";47,99;0;https://www.goflink.com//de-DE/shop/product/champane-taittinger-brut-reserve-diamonds-edition-mit-exklusiven-verschluss-0-75l-11016733/
Champagner Veuve Cliquot Brut Champagne AOC. 0,75l;49,99;0;https://www.goflink.com//de-DE/shop/product/veuve-clicquot-brut-0-75l-11010021/
Moet & Chandon Brut Imperial 0,75l;44,99;0;https://www.goflink.com//de-DE/shop/product/moet-chandon-brut-imperial-0-75l-11010022/
Moet & Chandon Brut Impérial Magnum 1,5l;48,75;97,50;https://www.goflink.com//de-DE/shop/product/moet-and-chandon-brut-imperial-magnum-1-5l-11015240/
Moet & Chandon ICE Imperial 0,75l;36,39;51,99;https://www.goflink.com//de-DE/shop/product/moet-chandon-ice-imperial-0-75l-11010023/
Osetra Kaviar 10g;19,99;0;https://www.goflink.com//de-DE/shop/product/osetra-kaviar-11015504/
Perlmutt Löffel (1 Stk.);4,99;0;https://www.goflink.com//de-DE/shop/product/perlmutt-loffel-11015506/
Pommery Champagner Brut Royal 0,75l;12,00;39,99;https://www.goflink.com//de-DE/shop/product/pommery-champagner-brut-royal-0-75l-11010020/
Royal Kaviar 10g;29,99;0;https://www.goflink.com//de-DE/shop/product/royal-kaviar-11015505/
Ruinart Rosé Champagner 0,75l;88,99;0;https://www.goflink.com//de-DE/shop/product/ruinart-rose-champagner-12-5-0-75l-11012809/
Taittinger Brut Prestige Rosé Champagne AOC. 0,75l;57,99;0;https://www.goflink.com//de-DE/shop/product/champagne-taittinger-brut-prestige-rose-champagne-aoc-0-75l-11015573/
Taittinger Brut Réserve Champagne AOC. 0,75l;41,99;0;https://www.goflink.com//de-DE/shop/product/champagne-taittinger-brut-reserve-champagne-aoc-0-75l-11015572/
en vie d'éphémère Champagne cuvée début vegan 0,75l;49,99;0;https://www.goflink.com//de-DE/shop/product/en-vie-dephemere-champagne-cuvee-debut-0-75l-11015823/
Glüh Dich Glücklich Glühwein alkoholfreier Bratapfel 0,75l;1,44;4,79;https://www.goflink.com//de-DE/shop/product/gluh-dich-glucklich-gluhwein-alkoholfreier-bratapfel-0-75l-11015224/
Käfer Hugo Holunderblüte + Limette Alkoholfrei 0,75l;3,49;0;https://www.goflink.com//de-DE/shop/product/kafer-hugo-holunderblute-limette-alkoholfrei-750ml-11013851/
Miguel Torres Natureo Muscat Alkoholfrei 0,75l;8,49;0;https://www.goflink.com//de-DE/shop/product/natureo-blanco-torres-alkoholfrei-0-75l-11015568/
Miguel Torres Natureo Rosé Alkoholfrei 0,75l;8,49;0;https://www.goflink.com//de-DE/shop/product/natureo-rose-torres-alkoholfrei-0-75l-11015569/
Natureo Sparkling Alkoholfrei 0,75l;9,99;0;https://www.goflink.com//de-DE/shop/product/natureo-sparkling-alkoholfrei-0-75l-11015571/
Natureo Tinto Alkoholfrei 0,75l;3,00;9,99;https://www.goflink.com//de-DE/shop/product/natureo-tinto-torres-alkoholfrei-0-75l-11015570/
Robby Bubble Alkoholfrei Apple-Cherry 0,75l;3,29;0;https://www.goflink.com//de-DE/shop/product/robby-bubble-no-alcohol-apple-cherry-0-75l-11017392/
Robby Bubble Alkoholfrei Berry 0,75l;3,29;0;https://www.goflink.com//de-DE/shop/product/robby-bubble-no-alcohol-berry-0-75l-11017390/
Rotkäppchen Alkoholfrei 0,75l;1,80;4,49;https://www.goflink.com//de-DE/shop/product/rotkappchen-alkoholfrei-0-75l-11010039/
