productname,size,newprice,oldprice,link
Wachtenburger Winzer Weißburgunder trocken QbA. Pfalz 1.0l,"1,0l","5,59",0,https://www.goflink.com//de-DE/shop/product/wachtenburger-winzer-weissburgunder-trocken-qba-pfalz-1-0l-11017036/
Wegeler Graacher Riesling feinherb Mosel VDP.Ortswein QbA. 0.75l,"0,75l","13,50",0,https://www.goflink.com//de-DE/shop/product/wegeler-graacher-riesling-feinherb-mosel-vdp-ortswein-qba-0-75l-11016058/
Wegeler Riesling trocken Rheingau VDP.Gutswein QbA. 0.75l,"0,75l","10,50",0,https://www.goflink.com//de-DE/shop/product/wegeler-riesling-trocken-rheingau-vdp-gutswein-qba-0-75l-11016059/
Weingut Bassermann Jordan - Weißer Burgunder - trocken QbA. Pfalz - 0.75l,"0,75l","10,90",0,https://www.goflink.com//de-DE/shop/product/weingut-bassermann-jordan-weisser-burgunder-trocken-qba-pfalz-0-75l-11016012/
Weingut Diehl Grauburgunder trocken QbA Ortswein 0.75l,"0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/weingut-diehl-grauburgunder-trocken-qba-ortswein-0-75l-11017110/
Weingut Diehl Riesling trocken QbA Ortswein 0.75l,"0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/weingut-diehl-riesling-trocken-qba-ortswein-0-75l-11017109/
Weingut Loimer - Gluegglich Weiß - Naturwein - BIO - Österreich - Landwein 0.75l,"0,75l","10,99",0,https://www.goflink.com//de-DE/shop/product/weingut-loimer-gluegglich-weiss-naturwein-bio-osterreich-landwein-0-75l-11016721/
"Winzerhof Stahl Nachschlag ""Bright side of Life"" 0.75l","0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/winzerhof-stahl-nachschlag-bright-side-of-life-franken-qba-0-75l-11016710/
Yellow Tail Unoaked Chardonnay Australia 0.75l,"0,75l","2,99","5,99",https://www.goflink.com//de-DE/shop/product/yellow-tail-unoaked-chardonnay-australia-0-75l-11011736/
Freixenet Rotwein Mederano Tinto halbtrocken 0.75l,"0,75l","3,99",0,https://www.goflink.com//de-DE/shop/product/freixenet-rotwein-mederano-tinto-halbtrocken-0-75l-11017309/
Natureo Tinto Alkoholfrei 0.75l,"0,75l","3,00","9,99",https://www.goflink.com//de-DE/shop/product/natureo-tinto-torres-alkoholfrei-0-75l-11015570/
A6mani Lifili Primitivo Salento 0.75l,"0,75l","3,29","6,59",https://www.goflink.com//de-DE/shop/product/a6mani-lifili-primitivo-salento-0-75l-11012531/
Alde Gott Rot & Süß Spätburgunder 0.75l,"0,75l","7,49",0,https://www.goflink.com//de-DE/shop/product/alde-gott-rot-and-suss-spatburgunder-0-75l-11015815/
Alde Gott Spätburgunder Rotwein trocken 0.75l,"0,75l","7,49",0,https://www.goflink.com//de-DE/shop/product/alde-gott-spatburgunder-rotwein-trocken-0-75l-11015814/
Altos Ibericos Torres Rioja DOCa. 0.75l,"0,75l","7,34","10,49",https://www.goflink.com//de-DE/shop/product/altos-ibericos-torres-0-75l-11015499/
Barón de Ley Rioja Reserva DOCa. 0.75l,"0,75l","13,49",0,https://www.goflink.com//de-DE/shop/product/baron-de-ley-reserva-0-75l-11015490/
Bree Merlot 0.75l,"0,75l","4,99",0,https://www.goflink.com//de-DE/shop/product/bree-merlot-trocken-12-5-vol-750ml-11013355/
Bree Pinot Noir Rose QbA feinherb 0.75l,"0,75l","4,99",0,https://www.goflink.com//de-DE/shop/product/bree-pinot-noir-rose-qba-feinherb-0-75l-11017250/
Buitenverwachting Meifort WO. Coastal Region - 0.75l,"0,75l","6,99","9,99",https://www.goflink.com//de-DE/shop/product/buitenverwachting-meifort-wo-coastal-region-0-75l-11015493/
Doppio Passo Puglia Primitivo Bio 0.75l,"0,75l","6,49","9,49",https://www.goflink.com//de-DE/shop/product/doppio-passo-puglia-primitivo-0-75l-11011292/
Doppio Passo Salento Primitivo 0.75l,"0,75l","4,24","8,49",https://www.goflink.com//de-DE/shop/product/doppio-passo-salento-primitivo-13-0-75l-2020-11012082/
El Meson Rioja Crianza DOCa. 0.75l,"0,75l","6,29","8,99",https://www.goflink.com//de-DE/shop/product/el-meson-crianza-0-75l-11015491/
Entrecote - Merlot. Cabernet. Syrah VDF. 0.75l,"0,75l","4,99",0,https://www.goflink.com//de-DE/shop/product/entrecote-merlot-cabernet-syrah-cuvee-vin-de-france-0-75l-11015381/
Farnese Edizione Autoctoni VDT 0.75l,"0,75l","17,84","25,49",https://www.goflink.com//de-DE/shop/product/farnese-edizione-autoctoni-vdt-0-75l-11015496/
Farnese Fantini  Montepulciano d´Abruzzo DOC 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/farnese-montepulciano-d-abruzzo-doc-0-75l-11015497/
Farnese Lunatico Nero d'Avola Sicilia IGT 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/farnese-lunatico-nero-davola-sicilia-igt-0-75l-11017802/
Farnese Lunatico Primitivo Puglia IGT 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/farnese-lunatico-primitivo-puglia-igt-0-75l-11017803/
Fleur de d'Artagnan Rouge Côtes de Gascogne IGP. 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/fleur-de-dartagnan-rouge-cotes-de-gascogne-igp-0-75l-11017827/
Freixenet Rotwein Cabernet Sauvignon 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/freixenet-rotwein-cabernet-sauvignon-halbtrocken-750ml-11013874/
Frescobaldi Nipozzano Chianti Rufina Riserva 0.75l,"0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/frescobaldi-nipozzano-chianti-rufina-riserva-0-75l-11011726/
Frey Spätburgunder Rot  Gutswein QbA trocken 0.75l,"0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/frey-spatburgunder-rot-gutswein-qba-trocken-0-75l-11016248/
Golden Kaan Cabernet Sauvignon Western Cape 0.75l,"0,75l","1,80","5,99",https://www.goflink.com//de-DE/shop/product/golden-kaan-cabernet-sauv-western-cape-0-75l-11011728/
Grand Sud Merlot IGP D´OC 1.0l,"1,0l","4,99",0,https://www.goflink.com//de-DE/shop/product/grand-sud-merlot-vin-de-pays-d-oc-0-75l-11015379/
Gérard Bertrand Heritage 1130 Merlot Cité de Carcassonne 0.75l,"0,75l","9,99",0,https://www.goflink.com//de-DE/shop/product/gerard-bertrand-heritage-1130-merlot-cite-de-carcassonne-0-75l-11017809/
Gérard Bertrand Heritage 118 Cabernet Syrah Cité de Carcassonne 0.75l,"0,75l","9,99",0,https://www.goflink.com//de-DE/shop/product/gerard-bertrand-heritage-118-cabernet-syrah-cite-de-carcassonne-0-75l-11017814/
Just Fucking Good Wine BIO Tinto Valencia DO. 0.75l,"0,75l","12,99",0,https://www.goflink.com//de-DE/shop/product/just-fucking-good-wine-bio-tinto-valencia-do-0-75l-11017807/
La Baume Saint Paul Cabernet Sauvignon Reserve Vin de Pays - D`Oc - 0.75l,"0,75l","1,80","5,99",https://www.goflink.com//de-DE/shop/product/la-baume-saint-paul-cabernet-sauvignon-reserve-vin-de-pays-d-oc-0-75l-11015377/
La Baume Saint Paul Merlot Reserve Vin de Pays - D`Oc - 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/la-baume-saint-paul-merlot-reserve-vin-de-pays-d-oc-0-75l-11015376/
Landlust Bio Dornfelder-Spätburgunder trocken 0.75l,"0,75l","4,99",0,https://www.goflink.com//de-DE/shop/product/landlust-bio-dornfelder-spatburgunder-trocken-12-vol-750ml-11013351/
Latentia Novantaceppi Primitivo Puglia IGP. halbtrocken 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/latentia-novantaceppi-primitivo-puglia-igp-halbtrocken-0-75l-11017305/
Lauffener Katzenbeisser Rotwein Samtrot Spätlese lieblich 0.75l,"0,75l","4,99",0,https://www.goflink.com//de-DE/shop/product/lauffener-katzenbeisser-rotwein-samtrot-spatlese-lieblich-0-75l-11017144/
Lauffener Lesestoff Rotwein Cuvée QbA trocken 0.75l,"0,75l","6,99",0,https://www.goflink.com//de-DE/shop/product/lauffener-lesestoff-rotwein-cuvee-qba-trocken-0-75l-11017146/
Le Jaja de Jau Merlot Languedoc Pays d´Oc IGP. 0.75l,"0,75l","6,99",0,https://www.goflink.com//de-DE/shop/product/le-jaja-de-jau-merlot-languedoc-pays-d-oc-igp-0-75l-11017819/
Le Jaja de Jau Syrah Languedoc Pays d´Oc IGP. 0.75l,"0,75l","6,99",0,https://www.goflink.com//de-DE/shop/product/le-jaja-de-jau-syrah-languedoc-pays-d-oc-igp-0-75l-11017804/
Les Dauphins Rouge Côtes du Rhone AOC. 0.75l,"0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/les-dauphins-rouge-cotes-du-rhone-aoc-0-75l-11017813/
M. Chapoutier Belleruche Côtes du Rhône 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/m-chapoutier-belleruche-cotes-du-rhone-0-75l-11011730/
MAN Skaapveld Shiraz WO. Coastal Region 0.75l,"0,75l","6,99",0,https://www.goflink.com//de-DE/shop/product/man-skaapveld-shiraz-wo-coastal-region-0-75l-11017800/
Marchesi Antinori Santa Cristina Rosso IGT. 0.75l,"0,75l","8,99",0,https://www.goflink.com//de-DE/shop/product/marchesi-antinori-santa-cristina-rosso-igt-0-75l-11017811/
Maximo Tinto La Mancha DO. 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/maximo-tinto-la-mancha-do-0-75l-11017810/
Montes Kaiken Estate Malbec Mendoza 0.75l,"0,75l","8,99",0,https://www.goflink.com//de-DE/shop/product/montes-kaiken-estate-malbec-mendoza-0-75l-11017798/
Montes Reserva Cabernet Sauvignon Chile 0.75l,"0,75l","8,99",0,https://www.goflink.com//de-DE/shop/product/montes-reserva-cabernet-sauvignon-chile-0-75-11017812/
Oliver Zeter Petz Cuvée Rot Pfalz QbA. 0.75l,"0,75l","10,99",0,https://www.goflink.com//de-DE/shop/product/oliver-zeter-petz-cuvee-rot-pfalz-qba-0-75l-11016745/
Penfolds Koonunga Hill Shiraz Cabernet South Australia 0.75l,"0,75l","9,99",0,https://www.goflink.com//de-DE/shop/product/penfolds-koonunga-hill-shiraz-cabernet-south-australia-0-75l-11017799/
Roccaperciata Nero d'Avola - Syrah DOC Sicilia 0.75l,"0,75l","6,99",0,https://www.goflink.com//de-DE/shop/product/roccaperciata-nero-davola-syrah-doc-sicilia-11017806/
San Valentin Tinto Torres 0.75l,"0,75l","3,74","7,49",https://www.goflink.com//de-DE/shop/product/san-valentin-tinto-torres-0-75l-11016013/
Sangre de Toro Original D.O. Catalunya 0.75l,"0,75l","5,24","7,49",https://www.goflink.com//de-DE/shop/product/sangre-de-toro-original-0-75l-11015498/
Sartori di Verona  Regolo DOC Valpolicella Superiore Ripasso 0.75l,"0,75l","13,99",0,https://www.goflink.com//de-DE/shop/product/sartori-di-verona-regolo-doc-valpolicella-superiore-ripasso-0-75l-11017010/
Sella & Mosca Cannonau di Sardegna 0.75l,"0,75l","3,99",0,https://www.goflink.com//de-DE/shop/product/sella-and-mosca-cannonau-di-sardegna-0-75l-11012535/
Varvaglione Papale Primitivo di Manduria DOP. 0.75l,"0,75l","9,99",0,https://www.goflink.com//de-DE/shop/product/varvaglione-papale-primitivo-di-manduria-dop-0-75l-11016678/
Villa Antinori Rosso Toscana IGT 0.75l,"0,75l","16,99",0,https://www.goflink.com//de-DE/shop/product/villa-antinori-rosso-toscana-igt-11011528/
Villa Maria Earthgarden Organic BIO Pinot Noir Marlborough 0.75l,"0,75l","13,29","18,99",https://www.goflink.com//de-DE/shop/product/villa-maria-earthgarden-pinot-noir-marlborough-0-75l-11015575/
Wachtenburger Winzer Wachenheimer Dornfelder trocken QbA. Pfalz 1.0l,"1,0l","5,29",0,https://www.goflink.com//de-DE/shop/product/wachtenburger-winzer-wachenheimer-dornfelder-trocken-qba-pfalz-1-0l-11017034/
Weingut Diehl Lemberger trocken QbA Ortswein 0.75l,"0,75l","7,49",0,https://www.goflink.com//de-DE/shop/product/weingut-diehl-lemberger-trocken-qba-ortswein-0-75l-11017112/
Weingut Diehl Spätburgunder QbA Ortswein 0.75l,"0,75l","6,37","7,49",https://www.goflink.com//de-DE/shop/product/weingut-diehl-spatburgunder-qba-ortswein-0-75l-11017111/
Weingut Markus Schneider Black Print Cuvée Rot QbA. Pfalz 0.75l,"0,75l","12,66","14,90",https://www.goflink.com//de-DE/shop/product/weingut-markus-schneider-black-print-cuvee-rot-qba-pfalz-0-75l-11016021/
Weingut Markus Schneider Ursprung Cuvée Rot QbA. Pfalz 0.75l,"0,75l","9,49",0,https://www.goflink.com//de-DE/shop/product/schneider-ursprung-cuvee-rotwein-0-75l-11011295/
"Winzerhof Stahl Nachschlag ""Red Red"" Franken QbA. 0.75l","0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/winzerhof-stahl-nachschlag-red-red-franken-qba-0-75l-11016711/
Yellow Tail Shiraz Australien 0.75l,"0,75l","2,99","5,99",https://www.goflink.com//de-DE/shop/product/yellow-tail-shiraz-australien-0-75l-11011727/
Käfer Hugo Holunderblüte + Limette Alkoholfrei 0.75l,"0,75l","3,49",0,https://www.goflink.com//de-DE/shop/product/kafer-hugo-holunderblute-limette-alkoholfrei-750ml-11013851/
Natureo Sparkling Alkoholfrei 0.75l,"0,75l","9,99",0,https://www.goflink.com//de-DE/shop/product/natureo-sparkling-alkoholfrei-0-75l-11015571/
Rotkäppchen Alkoholfrei 0.75l,"0,75l","3,82","4,49",https://www.goflink.com//de-DE/shop/product/rotkappchen-alkoholfrei-0-75l-11010039/
Alde Gott Secco Weiße Perle 0.2l,"0,2l","3,19",0,https://www.goflink.com//de-DE/shop/product/alde-gott-secco-weisse-perle-0-2l-11017662/
Bouvet Excellence Crémant de Loire Brut AOC. 0.75l,"0,75l","13,50",0,https://www.goflink.com//de-DE/shop/product/bouvet-excellence-cremant-de-loire-aoc-brut-0-75l-11015373/
Bouvet Excellence Crémant de Loire Rosé Brut AOC. 0.75l,"0,75l","13,50",0,https://www.goflink.com//de-DE/shop/product/bouvet-excellence-cremant-de-loire-rose-aoc-brut-0-75l-11015374/
Chandon Garden Spritz 0.7l,"0,7l","10,99","21,99",https://www.goflink.com//de-DE/shop/product/chandon-garden-spritz-11-5-0-7l-11012495/
Cinzano Asti 0.75l,"0,75l","6,99",0,https://www.goflink.com//de-DE/shop/product/cinzano-asti-0-75l-11017395/
Deinhard Chardonnay Sekt Brut 0.75l,"0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/deinhard-chardonnay-sekt-brut-0-75l-11016783/
Deinhard Pinot Noir Rose Sekt Brut 0.75l,"0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/deinhard-pinot-noir-rose-sekt-brut-0-75l-11016782/
Freixenet Carta Nevada Dry D.O. Cava 0.75l,"0,75l","1,80","5,99",https://www.goflink.com//de-DE/shop/product/freixenet-carta-nevada-dry-d-o-cava-11-5-0-75l-11010046/
Freixenet Carta Nevada Medium Dry 0.2l,"0,2l","2,69",0,https://www.goflink.com//de-DE/shop/product/freixenet-carta-nevada-medium-dry-0-2l-11016955/
Freixenet Carta Nevada Medium Dry 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/freixenet-carta-nevada-medium-dry-0-75l-11014407/
Fürst von Metternich 0.75l,"0,75l","8,99",0,https://www.goflink.com//de-DE/shop/product/furst-von-metternich-12-5-750ml-11013259/
Geldermann Grand Brut 0.75l,"0,75l","6,99",0,https://www.goflink.com//de-DE/shop/product/geldermann-grand-brut-12-0-75l-11012035/
Gracioso Hugo 0.75l,"0,75l","1,99",0,https://www.goflink.com//de-DE/shop/product/gracioso-hugo-0-75l-11014081/
Käfer Hugo Holunder Mix 0.75l,"0,75l","3,69",0,https://www.goflink.com//de-DE/shop/product/kafer-hugo-holunder-mix-750ml-11013850/
Käfer Lemon Secco 0.75l,"0,75l","3,49",0,https://www.goflink.com//de-DE/shop/product/kafer-lemon-secco-0-75l-11016780/
Käfer Pink Grapefruit Secco 0.75l,"0,75l","3,49",0,https://www.goflink.com//de-DE/shop/product/kafer-pink-grapefruit-secco-0-75l-11016781/
La Cheteau Cremant de Loire Brut 0.75l,"0,75l","6,49",0,https://www.goflink.com//de-DE/shop/product/la-cheteau-cremant-de-loire-brut-0-75l-11013802/
Lutter & Wegner Sekt 0.75l,"0,75l","4,49",0,https://www.goflink.com//de-DE/shop/product/lutter-and-wegner-11-750ml-11013260/
Mionetto Prosecco D.O.C. Treviso Brut Spumante 0.75l,"0,75l","4,39","8,79",https://www.goflink.com//de-DE/shop/product/mionetto-prosecco-d-o-c-treviso-brut-spumante-0-75l-11014511/
Rotkäppchen Sekt Halbtrocken 0.75l,"0,75l","4,49",0,https://www.goflink.com//de-DE/shop/product/rotkappchen-sekt-halbtrocken-0-75l-11010040/
Rotkäppchen Sekt Riesling 0.75l,"0,75l","2,99","5,99",https://www.goflink.com//de-DE/shop/product/rotkappchen-sekt-riesling-0-75l-11010042/
Rotkäppchen Sekt Rosé trocken 0.75l,"0,75l","4,49",0,https://www.goflink.com//de-DE/shop/product/rotkappchen-sekt-rose-trocken-0-75l-11017396/
Rotkäppchen Sekt Trocken 0.75l,"0,75l","4,49",0,https://www.goflink.com//de-DE/shop/product/rotkappchen-sekt-trocken-0-75l-11010043/
Rotkäppchen Sekt halbtrocken 0.2l,"0,2l","1,49",0,https://www.goflink.com//de-DE/shop/product/rotkappchen-sekt-halbtrocken-0-2l-11017394/
Ruggeri Vecchie Viti Prosecco Superiore Valdobbiadene Brut 0.75l,"0,75l","9,99",0,https://www.goflink.com//de-DE/shop/product/ruggeri-vecchie-viti-prosecco-superiore-valdobbiadene-brut-0-75l-11012527/
Schloss Munzingen Sekt Brut 0.75l,"0,75l","5,39",0,https://www.goflink.com//de-DE/shop/product/schloss-munzingen-sekt-brut-0-75l-11014501/
Valdo - BIO Prosecco DOC Biologico Brut -0.75l,"-0,75l","10,49",0,https://www.goflink.com//de-DE/shop/product/valdo-bio-prosecco-doc-biologico-brut-0-75l-11015979/
Valdo - Marca Oro - Valdobbiadene Prosecco Superiore DOCG 0.75l,"0,75l","9,99",0,https://www.goflink.com//de-DE/shop/product/valdo-marca-oro-valdobbiadene-prosecco-superiore-docg-0-75l-11015977/
Valdo - Rosé Brut Paradise Spumante Brut - 0.75l,"0,75l","9,99",0,https://www.goflink.com//de-DE/shop/product/valdo-rose-brut-paradise-spumante-brut-0-75l-11015978/
Weingut Bassermann Jordan - Riesling Sekt - Brut - Pfalz - 0.75l,"0,75l","13,90",0,https://www.goflink.com//de-DE/shop/product/weingut-bassermann-jordan-riesling-sekt-brut-pfalz-0-75l-11016027/
Freixenet Rosé Mederano Rosado halbtrocken 0.75l,"0,75l","3,99",0,https://www.goflink.com//de-DE/shop/product/freixenet-rose-mederano-rosado-halbtrocken-0-75l-11017310/
Miguel Torres Natureo Rosé Alkoholfrei 0.75l,"0,75l","8,49",0,https://www.goflink.com//de-DE/shop/product/natureo-rose-torres-alkoholfrei-0-75l-11015569/
Alde Gott Kuck Kuck Cuvée rosé 0.75l,"0,75l","7,49",0,https://www.goflink.com//de-DE/shop/product/alde-gott-kuck-kuck-cuvee-rose-0-75l-11017660/
CaMaiol Roseri Riviera del Garda Classico Valtenesi Chiaretto DOP 0.75l,"0,75l","12,99",0,https://www.goflink.com//de-DE/shop/product/camaiol-roseri-riviera-del-garda-classico-valtenesi-chiaretto-dop-0-75l-11015495/
Chateau D'Esclans Whispering Angel 2020 0.75l,"0,75l","13,99","19,99",https://www.goflink.com//de-DE/shop/product/chateau-desclans-whispering-angel-2020-0-75l-11015239/
Doppio Passo Primitivo Rosato Puglia IGT 0.75l,"0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/doppio-passo-primitivo-rosato-puglia-igt-12-750ml-11013258/
Fleur de d'Artagnan Rosé Côtes de Gascogne IGP. 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/fleur-de-dartagnan-rose-cotes-de-gascogne-igp-0-75l-11017828/
Freixenet Roséwein Rosado 0.75l,"0,75l","5,99",0,https://www.goflink.com//de-DE/shop/product/freixenet-rosewein-rosado-trocken-750ml-11013876/
Frey Spätburgunder Rosé Gutswein QbA trocken 0.75l,"0,75l","7,22","8,49",https://www.goflink.com//de-DE/shop/product/frey-spatburgunder-rose-gutswein-qba-trocken-0-75l-11016245/
Grand Sud Rosé Merlot halbtrocken 1l,1l,"4,99",0,https://www.goflink.com//de-DE/shop/product/grand-sud-rose-merlot-halbtrocken-1l-11017393/
Guy Saget Rosé d'Anjou Loire AOC. 0.75l,"0,75l","2,10","6,99",https://www.goflink.com//de-DE/shop/product/rose-danjou-guy-saget-aoc-0-75l-11015511/
Gérard Bertrand Diving into Hampton Water Rosé AOP 0.75l,"0,75l","17,99",0,https://www.goflink.com//de-DE/shop/product/gerard-bertrand-diving-into-hampton-water-rose-aop-0-75l-11017815/
III FREUNDE Rosé 0.75l,"0,75l","9,99",0,https://www.goflink.com//de-DE/shop/product/iii-freunde-rose-11012293/
Le Jaja de Jau Rosé Languedoc Pays d´Oc IGP. 0.75l,"0,75l","6,99",0,https://www.goflink.com//de-DE/shop/product/le-jaja-de-jau-rose-languedoc-pays-d-oc-igp-0-75l-11017826/
Les Dauphins Rosé Côtes du Rhone AOC. 0.75l,"0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/les-dauphins-rose-cotes-du-rhone-aoc-0-75l-11017820/
Marchesi Antinori Santa Cristina Rosato Toscana IGT 0.75l,"0,75l","8,99",0,https://www.goflink.com//de-DE/shop/product/marchesi-antinori-santa-cristina-rosato-toscana-igt-0-75l-11017805/
"Markus Pfaffmann Cuvée Rosé QbA. Pfalz trocken ""Rosé Rosé Rosé"" Special Edition 0.75l","0,75l","7,99",0,https://www.goflink.com//de-DE/shop/product/markus-pfaffmann-cuvee-rose-qba-pfalz-trocken-rose-rose-rose-special-edition-0-75l-11017824/
Miraval Rosé 0.75l,"0,75l","16,99",0,https://www.goflink.com//de-DE/shop/product/miraval-rose-trocken-13-11012580/
Rioja Herederos Del Marqués de Riscal Rosado 0.75l,"0,75l","4,79","7,99",https://www.goflink.com//de-DE/shop/product/rioja-herederos-del-marques-de-riscal-rosado-0-75l-11011739/
Schörli Isarspritz rosé 0.33l,"0,33l","2,49",0,https://www.goflink.com//de-DE/shop/product/schorli-isarspritz-rose-0-33l-11017134/
Studio by Miraval Rosé 0.75l,"0,75l","5,99","11,99",https://www.goflink.com//de-DE/shop/product/studio-by-miraval-rose-0-75l-11012674/
